Dynamic Position,Egt2RightPosX:,Egt2RightPosY:,Egt2RightPosZ:,Egt2LeftPosX:,Egt2LeftPosY:,Egt2LeftPosZ:
28,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
29,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
30,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
31,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
32,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
33,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
34,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
35,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
36,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
37,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
38,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
39,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
40,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
41,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
42,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
43,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
44,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
45,7.298210344,-4.215786698,1.106077493,-7.298210344,-4.215786698,1.106077493
46,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
47,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
48,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
49,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
50,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
51,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
52,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
53,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
54,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
55,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
56,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
57,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
58,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
59,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
60,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
61,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
62,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
63,0.7282103437,-4.215786698,1.106077493,-0.7282103437,-4.215786698,1.106077493
64,0.4582103437,-4.215786698,1.106077493,-0.4582103437,-4.215786698,1.106077493
65,0.1982103437,-4.215786698,1.106077493,-0.1982103437,-4.215786698,1.106077493
66,-0.05178965634,-4.215786698,1.106077493,0.05178965634,-4.215786698,1.106077493
67,-0.2917896563,-4.215786698,1.106077493,0.2917896563,-4.215786698,1.106077493
68,-0.5217896563,-4.215786698,1.106077493,0.5217896563,-4.215786698,1.106077493
69,-0.7417896563,-4.215786698,1.106077493,0.7417896563,-4.215786698,1.106077493
70,-0.9517896563,-4.215786698,1.106077493,0.9517896563,-4.215786698,1.106077493
71,-1.151789656,-4.215786698,1.106077493,1.151789656,-4.215786698,1.106077493
72,-1.341789656,-4.215786698,1.106077493,1.341789656,-4.215786698,1.106077493
73,-1.521789656,-4.215786698,1.106077493,1.521789656,-4.215786698,1.106077493
74,-1.691789656,-4.215786698,1.106077493,1.691789656,-4.215786698,1.106077493
75,-1.851789656,-4.215786698,1.106077493,1.851789656,-4.215786698,1.106077493
76,-2.001789656,-4.215786698,1.106077493,2.001789656,-4.215786698,1.106077493
77,-2.141789656,-4.215786698,1.106077493,2.141789656,-4.215786698,1.106077493
78,-2.271789656,-4.215786698,1.106077493,2.271789656,-4.215786698,1.106077493
79,-2.391789656,-4.215786698,1.106077493,2.391789656,-4.215786698,1.106077493
80,-2.501789656,-4.215786698,1.106077493,2.501789656,-4.215786698,1.106077493
81,-2.601789656,-4.215786698,1.106077493,2.601789656,-4.215786698,1.106077493
82,-2.691789656,-4.215786698,1.106077493,2.691789656,-4.215786698,1.106077493
83,-2.841789656,-4.215786698,1.106077493,2.841789656,-4.215786698,1.106077493
84,-2.901789656,-4.215786698,1.106077493,2.901789656,-4.215786698,1.106077493
85,-2.951789656,-4.215786698,1.106077493,2.951789656,-4.215786698,1.106077493
86,-2.991789656,-4.215786698,1.106077493,2.991789656,-4.215786698,1.106077493
87,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
88,-3.041789656,-4.215786698,1.106077493,3.041789656,-4.215786698,1.106077493
89,-3.021789656,-4.215786698,1.106077493,,-4.215786698,1.106077493
90,-2.991789656,-4.215786698,1.106077493,2.991789656,-4.215786698,1.106077493
91,-2.951789656,-4.215786698,1.106077493,2.951789656,-4.215786698,1.106077493
92,-2.901789656,-4.215786698,1.106077493,2.901789656,-4.215786698,1.106077493
93,-2.841789656,-4.215786698,1.106077493,2.841789656,-4.215786698,1.106077493
94,-2.691789656,-4.215786698,1.106077493,2.691789656,-4.215786698,1.106077493
95,-2.601789656,-4.215786698,1.106077493,2.601789656,-4.215786698,1.106077493
96,-2.501789656,-4.215786698,1.106077493,2.501789656,-4.215786698,1.106077493
97,-2.391789656,-4.215786698,1.106077493,2.391789656,-4.215786698,1.106077493
98,-2.271789656,-4.215786698,1.106077493,2.271789656,-4.215786698,1.106077493
99,-2.141789656,-4.215786698,1.106077493,2.141789656,-4.215786698,1.106077493
100,-2.001789656,-4.215786698,1.106077493,2.001789656,-4.215786698,1.106077493
101,-1.851789656,-4.215786698,1.106077493,1.851789656,-4.215786698,1.106077493
102,-1.691789656,-4.215786698,1.106077493,1.691789656,-4.215786698,1.106077493
103,-1.521789656,-4.215786698,1.106077493,1.521789656,-4.215786698,1.106077493
104,-1.341789656,-4.215786698,1.106077493,1.341789656,-4.215786698,1.106077493
105,-1.151789656,-4.215786698,1.106077493,1.151789656,-4.215786698,1.106077493
106,-0.9517896563,-4.215786698,1.106077493,0.9517896563,-4.215786698,1.106077493
107,-0.7417896563,-4.215786698,1.106077493,0.7417896563,-4.215786698,1.106077493
108,-0.5217896563,-4.215786698,1.106077493,0.5217896563,-4.215786698,1.106077493
109,-0.2917896563,-4.215786698,1.106077493,0.2917896563,-4.215786698,1.106077493
110,-0.05178965634,-4.215786698,1.106077493,0.05178965634,-4.215786698,1.106077493
111,0.1982103437,-4.215786698,1.106077493,-0.1982103437,-4.215786698,1.106077493
112,0.4582103437,-4.215786698,1.106077493,-0.4582103437,-4.215786698,1.106077493
113,0.7282103437,-4.215786698,1.106077493,-0.7282103437,-4.215786698,1.106077493
114,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
115,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
116,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
117,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
118,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
119,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
120,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
121,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
122,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
123,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
124,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
125,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
126,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
127,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
128,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
129,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
130,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
131,7.298210344,-4.215786698,1.106077493,-7.298210344,-4.215786698,1.106077493
132,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
133,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
134,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
135,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
136,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
137,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
138,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
139,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
140,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
141,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
142,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
143,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
144,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
145,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
146,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
147,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
148,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
149,0.7282103437,-4.215786698,1.106077493,-0.7282103437,-4.215786698,1.106077493
150,0.4582103437,-4.215786698,1.106077493,-0.4582103437,-4.215786698,1.106077493
151,0.1982103437,-4.215786698,1.106077493,-0.1982103437,-4.215786698,1.106077493
152,-0.05178965634,-4.215786698,1.106077493,0.05178965634,-4.215786698,1.106077493
153,-0.2917896563,-4.215786698,1.106077493,0.2917896563,-4.215786698,1.106077493
154,-0.5217896563,-4.215786698,1.106077493,0.5217896563,-4.215786698,1.106077493
155,-0.7417896563,-4.215786698,1.106077493,0.7417896563,-4.215786698,1.106077493
156,-0.9517896563,-4.215786698,1.106077493,0.9517896563,-4.215786698,1.106077493
157,-1.151789656,-4.215786698,1.106077493,1.151789656,-4.215786698,1.106077493
158,-1.341789656,-4.215786698,1.106077493,1.341789656,-4.215786698,1.106077493
159,-1.521789656,-4.215786698,1.106077493,1.521789656,-4.215786698,1.106077493
160,-1.691789656,-4.215786698,1.106077493,1.691789656,-4.215786698,1.106077493
161,-1.851789656,-4.215786698,1.106077493,1.851789656,-4.215786698,1.106077493
162,-2.001789656,-4.215786698,1.106077493,2.001789656,-4.215786698,1.106077493
163,-2.141789656,-4.215786698,1.106077493,2.141789656,-4.215786698,1.106077493
164,-2.271789656,-4.215786698,1.106077493,2.271789656,-4.215786698,1.106077493
165,-2.391789656,-4.215786698,1.106077493,2.391789656,-4.215786698,1.106077493
166,-2.501789656,-4.215786698,1.106077493,2.501789656,-4.215786698,1.106077493
167,-2.601789656,-4.215786698,1.106077493,2.601789656,-4.215786698,1.106077493
168,-2.691789656,-4.215786698,1.106077493,2.691789656,-4.215786698,1.106077493
169,-2.901789656,-4.215786698,1.106077493,2.901789656,-4.215786698,1.106077493
170,-2.951789656,-4.215786698,1.106077493,2.951789656,-4.215786698,1.106077493
171,-2.991789656,-4.215786698,1.106077493,2.991789656,-4.215786698,1.106077493
172,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
173,-3.041789656,-4.215786698,1.106077493,3.041789656,-4.215786698,1.106077493
174,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
175,-3.041789656,-4.215786698,1.106077493,3.041789656,-4.215786698,1.106077493
176,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
177,-2.991789656,-4.215786698,1.106077493,2.991789656,-4.215786698,1.106077493
178,-2.951789656,-4.215786698,1.106077493,2.951789656,-4.215786698,1.106077493
179,-2.901789656,-4.215786698,1.106077493,2.901789656,-4.215786698,1.106077493
180,-2.691789656,-4.215786698,1.106077493,2.691789656,-4.215786698,1.106077493
181,-2.601789656,-4.215786698,1.106077493,2.601789656,-4.215786698,1.106077493
182,-2.501789656,-4.215786698,1.106077493,2.501789656,-4.215786698,1.106077493
183,-2.391789656,-4.215786698,1.106077493,2.391789656,-4.215786698,1.106077493
184,-2.271789656,-4.215786698,1.106077493,2.271789656,-4.215786698,1.106077493
185,-2.141789656,-4.215786698,1.106077493,2.141789656,-4.215786698,1.106077493
186,-2.001789656,-4.215786698,1.106077493,2.001789656,-4.215786698,1.106077493
187,-1.851789656,-4.215786698,1.106077493,1.851789656,-4.215786698,1.106077493
188,-1.691789656,-4.215786698,1.106077493,1.691789656,-4.215786698,1.106077493
189,-1.521789656,-4.215786698,1.106077493,1.521789656,-4.215786698,1.106077493
190,-1.341789656,-4.215786698,1.106077493,1.341789656,-4.215786698,1.106077493
191,-1.151789656,-4.215786698,1.106077493,1.151789656,-4.215786698,1.106077493
192,-0.9517896563,-4.215786698,1.106077493,0.9517896563,-4.215786698,1.106077493
193,-0.7417896563,-4.215786698,1.106077493,0.7417896563,-4.215786698,1.106077493
194,-0.5217896563,-4.215786698,1.106077493,0.5217896563,-4.215786698,1.106077493
195,-0.2917896563,-4.215786698,1.106077493,0.2917896563,-4.215786698,1.106077493
196,-0.05178965634,-4.215786698,1.106077493,0.05178965634,-4.215786698,1.106077493
197,0.1982103437,-4.215786698,1.106077493,-0.1982103437,-4.215786698,1.106077493
198,0.4582103437,-4.215786698,1.106077493,-0.4582103437,-4.215786698,1.106077493
199,0.7282103437,-4.215786698,1.106077493,-0.7282103437,-4.215786698,1.106077493
200,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
201,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
202,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
203,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
204,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
205,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
206,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
207,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
208,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
209,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
210,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
211,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
212,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
213,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
214,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
215,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
216,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
217,7.298210344,-4.215786698,1.106077493,-7.298210344,-4.215786698,1.106077493
218,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
219,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
220,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
221,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
222,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
223,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
224,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
225,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
226,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
227,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
228,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
229,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
230,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
231,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
232,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
233,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
234,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
235,0.7282103437,-4.215786698,1.106077493,-0.7282103437,-4.215786698,1.106077493
236,0.4582103437,-4.215786698,1.106077493,-0.4582103437,-4.215786698,1.106077493
237,0.1982103437,-4.215786698,1.106077493,-0.1982103437,-4.215786698,1.106077493
238,-0.05178965634,-4.215786698,1.106077493,0.05178965634,-4.215786698,1.106077493
239,-0.2917896563,-4.215786698,1.106077493,0.2917896563,-4.215786698,1.106077493
240,-0.5217896563,-4.215786698,1.106077493,0.5217896563,-4.215786698,1.106077493
241,-0.7417896563,-4.215786698,1.106077493,0.7417896563,-4.215786698,1.106077493
242,-0.9517896563,-4.215786698,1.106077493,0.9517896563,-4.215786698,1.106077493
243,-1.151789656,-4.215786698,1.106077493,1.151789656,-4.215786698,1.106077493
244,-1.341789656,-4.215786698,1.106077493,1.341789656,-4.215786698,1.106077493
245,-1.521789656,-4.215786698,1.106077493,1.521789656,-4.215786698,1.106077493
246,-1.691789656,-4.215786698,1.106077493,1.691789656,-4.215786698,1.106077493
247,-1.851789656,-4.215786698,1.106077493,1.851789656,-4.215786698,1.106077493
248,-2.001789656,-4.215786698,1.106077493,2.001789656,-4.215786698,1.106077493
249,-2.141789656,-4.215786698,1.106077493,2.141789656,-4.215786698,1.106077493
250,-2.271789656,-4.215786698,1.106077493,2.271789656,-4.215786698,1.106077493
251,-2.391789656,-4.215786698,1.106077493,2.391789656,-4.215786698,1.106077493
252,-2.501789656,-4.215786698,1.106077493,2.501789656,-4.215786698,1.106077493
253,-2.601789656,-4.215786698,1.106077493,2.601789656,-4.215786698,1.106077493
254,-2.691789656,-4.215786698,1.106077493,2.691789656,-4.215786698,1.106077493
255,-2.951789656,-4.215786698,1.106077493,2.951789656,-4.215786698,1.106077493
256,-2.991789656,-4.215786698,1.106077493,2.991789656,-4.215786698,1.106077493
257,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
258,-3.041789656,-4.215786698,1.106077493,3.041789656,-4.215786698,1.106077493
259,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
260,-3.041789656,-4.215786698,1.106077493,3.041789656,-4.215786698,1.106077493
261,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
262,-3.041789656,-4.215786698,1.106077493,3.041789656,-4.215786698,1.106077493
263,-3.021789656,-4.215786698,1.106077493,3.021789656,-4.215786698,1.106077493
264,-2.991789656,-4.215786698,1.106077493,2.991789656,-4.215786698,1.106077493
265,-2.951789656,-4.215786698,1.106077493,2.951789656,-4.215786698,1.106077493
266,-2.691789656,-4.215786698,1.106077493,2.691789656,-4.215786698,1.106077493
267,-2.601789656,-4.215786698,1.106077493,2.601789656,-4.215786698,1.106077493
268,-2.501789656,-4.215786698,1.106077493,2.501789656,-4.215786698,1.106077493
269,-2.391789656,-4.215786698,1.106077493,2.391789656,-4.215786698,1.106077493
270,-2.271789656,-4.215786698,1.106077493,2.271789656,-4.215786698,1.106077493
271,-2.141789656,-4.215786698,1.106077493,2.141789656,-4.215786698,1.106077493
272,-2.001789656,-4.215786698,1.106077493,2.001789656,-4.215786698,1.106077493
273,-1.851789656,-4.215786698,1.106077493,1.851789656,-4.215786698,1.106077493
274,-1.691789656,-4.215786698,1.106077493,1.691789656,-4.215786698,1.106077493
275,-1.521789656,-4.215786698,1.106077493,1.521789656,-4.215786698,1.106077493
276,-1.341789656,-4.215786698,1.106077493,1.341789656,-4.215786698,1.106077493
277,-1.151789656,-4.215786698,1.106077493,1.151789656,-4.215786698,1.106077493
278,-0.9517896563,-4.215786698,1.106077493,0.9517896563,-4.215786698,1.106077493
279,-0.7417896563,-4.215786698,1.106077493,0.7417896563,-4.215786698,1.106077493
280,-0.5217896563,-4.215786698,1.106077493,0.5217896563,-4.215786698,1.106077493
281,-0.2917896563,-4.215786698,1.106077493,0.2917896563,-4.215786698,1.106077493
282,-0.05178965634,-4.215786698,1.106077493,0.05178965634,-4.215786698,1.106077493
283,0.1982103437,-4.215786698,1.106077493,-0.1982103437,-4.215786698,1.106077493
284,0.4582103437,-4.215786698,1.106077493,-0.4582103437,-4.215786698,1.106077493
285,0.7282103437,-4.215786698,1.106077493,-0.7282103437,-4.215786698,1.106077493
286,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
287,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
288,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
289,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
290,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
291,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
292,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
293,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
294,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
295,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
296,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
297,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
298,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
299,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
300,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
301,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
302,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
303,7.298210344,-4.215786698,1.106077493,-7.298210344,-4.215786698,1.106077493
304,6.848210344,-4.215786698,1.106077493,-6.848210344,-4.215786698,1.106077493
305,6.408210344,-4.215786698,1.106077493,-6.408210344,-4.215786698,1.106077493
306,5.978210344,-4.215786698,1.106077493,-5.978210344,-4.215786698,1.106077493
307,5.558210344,-4.215786698,1.106077493,-5.558210344,-4.215786698,1.106077493
308,5.148210344,-4.215786698,1.106077493,-5.148210344,-4.215786698,1.106077493
309,4.748210344,-4.215786698,1.106077493,-4.748210344,-4.215786698,1.106077493
310,4.358210344,-4.215786698,1.106077493,-4.358210344,-4.215786698,1.106077493
311,3.978210344,-4.215786698,1.106077493,-3.978210344,-4.215786698,1.106077493
312,3.608210344,-4.215786698,1.106077493,-3.608210344,-4.215786698,1.106077493
313,3.248210344,-4.215786698,1.106077493,-3.248210344,-4.215786698,1.106077493
314,2.898210344,-4.215786698,1.106077493,-2.898210344,-4.215786698,1.106077493
315,2.558210344,-4.215786698,1.106077493,-2.558210344,-4.215786698,1.106077493
316,2.228210344,-4.215786698,1.106077493,-2.228210344,-4.215786698,1.106077493
317,1.908210344,-4.215786698,1.106077493,-1.908210344,-4.215786698,1.106077493
318,1.598210344,-4.215786698,1.106077493,-1.598210344,-4.215786698,1.106077493
319,1.298210344,-4.215786698,1.106077493,-1.298210344,-4.215786698,1.106077493
320,1.008210344,-4.215786698,1.106077493,-1.008210344,-4.215786698,1.106077493
321,0.7282103437,-4.215786698,1.106077493,-0.7282103437,-4.215786698,1.106077493
322,0.4582103437,-4.215786698,1.106077493,-0.4582103437,-4.215786698,1.106077493
323,0.1982103437,-4.215786698,1.106077493,-0.1982103437,-4.215786698,1.106077493
324,-0.05178965634,-4.215786698,1.106077493,0.05178965634,-4.215786698,1.106077493
325,-0.2917896563,-4.215786698,1.106077493,0.2917896563,-4.215786698,1.106077493
326,-0.5217896563,-4.215786698,1.106077493,0.5217896563,-4.215786698,1.106077493
327,-0.7417896563,-4.215786698,1.106077493,0.7417896563,-4.215786698,1.106077493
328,-0.9517896563,-4.215786698,1.106077493,0.9517896563,-4.215786698,1.106077493
329,-1.151789656,-4.215786698,1.106077493,1.151789656,-4.215786698,1.106077493
330,-1.341789656,-4.215786698,1.106077493,1.341789656,-4.215786698,1.106077493
331,-1.521789656,-4.215786698,1.106077493,1.521789656,-4.215786698,1.106077493
332,-1.691789656,-4.215786698,1.106077493,1.691789656,-4.215786698,1.106077493
333,-1.851789656,-4.215786698,1.106077493,1.851789656,-4.215786698,1.106077493
334,-2.001789656,-4.215786698,1.106077493,2.001789656,-4.215786698,1.106077493
